"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-11","6.04",,,,"0.00","0.0","0.0","74","87","64",,"  200","  190","17.0","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-12","7.38",,,,"0.00","0.0","0.0","76","88","66",,"  160","  190","18.1","21.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-13","10.51",,,,"0.00","0.0","0.0","77","89","69",,"  180","  220","19.9","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-14","9.62",,,,"0.02","0.0","0.0","72","76","59",,"   10","   10","21.9","25.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-15","11.86",,,,"0.00","0.0","0.0","66","79","59",,"   50","   50","21.9","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-16","7.38",,,,"0.09","0.0","0.0","71","84","60",,"  290","  300","19.9","23.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-17","4.47",,,,"0.00","0.0","0.0","72","85","63",,"   80","  100","14.1","16.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-18","6.26",,,,"0.00","0.0","0.0","74","87","65",,"  180","  170","15.0","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-19","5.82",,,,"0.00","0.0","0.0","76","88","70",,"   70","   40","16.1","21.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-20","9.17",,,,"0.00","0.0","0.0","74","86","68",,"  260","  260","19.9","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-21","18.34",,,,"0.03","0.0","0.0","60","67","48",,"  360","  360","29.1","36.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-22","14.32",,,,"0.00","0.0","0.0","56","74","46",,"   20","   30","23.0","28.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-23","7.16",,,,"0.00","0.0","0.0","62","78","53",,"   90","  100","16.1","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-24","7.38",,,,"0.00","0.0","0.0","67","81","54",,"  160","  200","18.1","23.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-25","11.41",,,,"0.00","0.0","0.0","72","87","61",,"  310","  200","21.9","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-26","9.84",,,,"0.54","0.0","0.0","72","81","64",,"  330","  330","29.1","36.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-27","12.53",,,,"0.01","0.0","0.0","59","64","49",,"  290","  300","25.9","33.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-28","9.62",,,,"0.00","0.0","0.0","54","65","44",,"  270","  330","18.1","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-29","10.29",,,,"0.00","0.0","0.0","56","67","44",,"  320","  330","23.0","32.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-01","4.70",,,,"0.00","0.0","0.0","58","72","43",,"  100","  140","13.0","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-02","7.16",,,,"0.00","0.0","0.0","64","79","52",,"  180","  170","19.9","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-03","8.50",,,,"0.00","0.0","0.0","70","85","57",,"  240","  220","21.0","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-04","9.17",,,,"0.00","0.0","0.0","74","90","63",,"  210","  190","17.0","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-05","14.09",,,,"0.00","0.0","0.0","78","92","69",,"  230","  220","25.1","35.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-06","11.63",,,,"0.02","0.0","0.0","73","78","59",,"  350","  350","21.9","29.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-07","13.87",,,,"0.00","0.0","0.0","59","66","50",,"   50","   40","23.0","31.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-08","11.41",,,,"0.00","0.0","0.0","60","75","50",,"   70","   80","25.1","32.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-09","10.51",,,,"0.00","0.0","0.0","66","76","58",,"  130","  100","25.9","33.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-10","6.49",,,,"0.00","0.0","0.0","69","79","60",,"  140","  110","15.0","19.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-11","2.91",,,,"0.00","0.0","0.0","71","85","59",,"  130","  120","13.0","16.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-12","4.92",,,,"0.00","0.0","0.0","73","85","64",,"  100","  100","16.1","19.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-13","4.47",,,,"0.00","0.0","0.0","74","88","61",,"  100","  120","15.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-14","5.37",,,,"0.00","0.0","0.0","75","88","62",,"  120","  100","15.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-15","3.13",,,,"0.00","0.0","0.0","75","89","64",,"  100","  100","15.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-16","6.93",,,,"0.00","0.0","0.0","74","82","65",,"   80","   90","15.0","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-17","6.26",,,,"0.00","0.0","0.0","75","87","65",,"  120","  100","14.1","17.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-18","7.16",,,,"0.00","0.0","0.0","75","88","64",,"  100","  110","18.1","23.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-19","8.95",,,,"0.00","0.0","0.0","76","89","64",,"   90","  100","19.9","28.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-20","7.61",,,,"0.00","0.0","0.0","76","89","65",,"  120","  100","17.0","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-21","4.47",,,,"0.00","0.0","0.0","76","89","65",,"  120","  120","14.1","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-22","6.26",,," 1731","0.00","0.0","0.0","77","89","66",,"  100","  100","15.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-23",,,,,"0.00","0.0","0.0","72","89","67",,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-24","5.82",,,,"0.00","0.0","0.0","78","90","66",,"  230","  210","16.1","21.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-25","11.18",,,,"0.00","0.0","0.0","78","90","66",,"  280","  270","21.9","28.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-26","7.16",,,,"0.00","0.0","0.0","77","89","71",,"  120","  110","14.1","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-27","5.82",,,,"0.00","0.0","0.0","78","90","68",,"  110","  130","16.1","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-28","6.71",,,,"0.00","0.0","0.0","78","93","67",,"  110","  190","15.0","23.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-29","4.92",,,,"0.00","0.0","0.0","78","91","64",,"  120","  140","13.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-30","4.92",,,,"0.00","0.0","0.0","79","91","69",,"  310","   50","13.0","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-03-31","12.75",,,,"0.32","0.0","0.0","80","91","70",,"  250","  290","25.9","36.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-04-01","9.84",,,,"0.00","0.0","0.0","71","76","58",,"  330","  330","23.0","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-04-02","5.82",,,,"0.00","0.0","0.0","66","79","55",,"   80","  350","13.0","16.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-04-03","4.25",,," 1921","0.00","0.0","0.0","69","84","57",,"   80","  100","14.1","16.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-04-04",,,,,,,,"68",,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-01",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-05",,,,,"0.46",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-06",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-07",,,,,"0.01","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-08",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-09",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-10",,,,,"0.00",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-11",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-12",,,,,"0.02",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-13",,,,,"0.02",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-14",,,,,"0.01",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-15",,,,,"0.01",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-16",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-17",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-18",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-19",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-20",,,,,"0.03",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-21",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-22",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-23",,,,,"0.03",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-24",,,,,"0.23",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-27",,,,,"0.01","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-28",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-29",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-30",,,,,"0.01","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-01-31",,,,,"0.02",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-01",,,,,"0.08",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-02",,,,,"0.22",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-05",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-06",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-07",,,,,"0.81",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-08",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-09",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-10",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-11",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-12",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-13",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-14",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-15",,,,,"0.03",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-16",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-17",,,,,"0.55",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-18",,,,,"0.01","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-19",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-20",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-21",,,,,"0.06",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-22",,,,,"0.02",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-23",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-24",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-27",,,,,"0.66",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-28",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-02-29",,,,,"0.04",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-01",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-05",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-06",,,,,"0.01",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-07",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-08",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-09",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-10",,,,,"0.04",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-11",,,,,"0.01",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-12",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-13",,,,,"0.02","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-14",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-15",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-16",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-17",,,,,"0.00",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-18",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-19",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-20",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-21",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-22",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-23",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-24",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-27",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-29",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-30",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-03-31",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-04-01",,,,,"0.14",,,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-04-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-04-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0023","ORANGE 11.2 NE, FL US","28.587995","-81.106032","21.3","2020-04-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-01",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-05",,,,,"0.53",,,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-06",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-07",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-08",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-09",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-10",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-11",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-12",,,,,"0.00",,,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-13",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-14",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-15",,,,,"0.08",,,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-16",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-17",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-18",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-19",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-20",,,,,"0.01",,,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-21",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-22",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-23",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-24",,,,,"0.04",,,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-27",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-28",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-29",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0034","OCOEE 1.4 N, FL US","28.592667","-81.5285","51.2","2020-01-30",,,,,"0.00",,,,,,,,,,
